longitude,latitude,track_location,height
145.102832913,37.3319680244,361.152208227,-5773.97261733
145.105448343,37.3319329856,361.38386462,-5773.67333535
145.108063771,37.3318978893,361.615521013,-5773.37271674
145.110679196,37.3318627354,361.847177407,-5772.8425513
145.113294619,37.331827524,362.078833801,-5771.49790898
145.115910039,37.3317922549,362.310490196,-5770.85149097
145.118525457,37.3317569283,362.542146592,-5770.9271806
145.121140873,37.3317215442,362.773802989,-5770.3816121
145.123756286,37.3316861024,363.005459386,-5769.978933
145.126371696,37.3316506031,363.237115783,-5770.06963543
145.128987105,37.3316150462,363.468772182,-5769.57252552
145.13160251,37.3315794318,363.70042858,-5769.14872019
145.134217914,37.3315437598,363.93208498,-5769.81648344
145.136833314,37.3315080302,364.16374138,-5770.65454737
145.139448713,37.3314722431,364.395397781,-5771.24768189
145.142064109,37.3314363984,364.627054182,-5770.40292172
145.144679502,37.3314004961,364.858710584,-5768.24445363
145.147294893,37.3313645362,365.090366987,-5764.80510383
145.149910281,37.3313285188,365.32202339,-5762.5336153
145.152525667,37.3312924438,365.553679794,-5760.72768392
145.155141051,37.3312563113,365.785336198,-5758.6630423
145.157756432,37.3312201212,366.016992603,-5757.45893908
145.16037181,37.3311838735,366.248649009,-5756.95543145
145.162987186,37.3311475683,366.480305415,-5756.23477311
145.165602559,37.3311112055,366.711961822,-5755.8100967
145.16821793,37.3310747851,366.94361823,-5755.81997129
145.170833299,37.3310383071,367.175274638,-5756.29730757
145.173448664,37.3310017716,367.406931047,-5756.99397341
145.176064028,37.3309651786,367.638587457,-5757.7110826
145.178679389,37.3309285279,367.870243867,-5757.94564402
145.181294747,37.3308918197,368.101900278,-5757.81688211
145.183910103,37.3308550539,368.333556689,-5757.90746558
145.186525456,37.3308182306,368.565213101,-5757.34082064
145.189140806,37.3307813497,368.796869514,-5755.91903608
145.191756155,37.3307444112,369.028525928,-5754.03795826
145.1943715,37.3307074152,369.260182342,-5752.17444547
145.196986843,37.3306703616,369.491838756,-5750.80782737
145.199602184,37.3306332505,369.723495172,-5748.98691881
145.202217522,37.3305960817,369.955151588,-5747.03519765
145.204832857,37.3305588555,370.186808004,-5745.80369722
145.20744819,37.3305215716,370.418464421,-5744.40600544
145.21006352,37.3304842302,370.650120839,-5742.54445081
145.212678847,37.3304468312,370.881777258,-5739.28101681
145.215294172,37.3304093747,371.113433677,-5735.55996255
145.217909495,37.3303718606,371.345090097,-5731.9422747
145.220524815,37.3303342889,371.576746518,-5728.69749871
145.223140132,37.3302966597,371.808402939,-5725.57820954
145.225755446,37.3302589729,372.040059361,-5722.20654128
145.228370758,37.3302212285,372.271715783,-5718.52049843
145.230986068,37.3301834266,372.503372206,-5714.57120583
145.233601375,37.3301455671,372.73502863,-5711.23900659
145.236216679,37.3301076501,372.966685054,-5707.40786192
145.23883198,37.3300696754,373.19834148,-5702.48047727
145.241447279,37.3300316433,373.429997905,-5699.05565338
145.244062576,37.3299935535,373.661654332,-5695.97200912
145.246677869,37.3299554062,373.893310759,-5691.2707956
145.24929316,37.3299172014,374.124967187,-5687.12932587
145.251908449,37.329878939,374.356623615,-5683.71224069
145.254523735,37.329840619,374.588280044,-5680.80805018
145.257139018,37.3298022414,374.819936474,-5678.09618388
145.259754298,37.3297638063,375.051592905,-5675.46387971
145.262369576,37.3297253137,375.283249336,-5673.82236197
145.264984851,37.3296867634,375.514905767,-5671.42779761
145.267600124,37.3296481557,375.7465622,-5665.66498922
145.270215394,37.3296094903,375.978218633,-5660.64199971
145.272830661,37.3295707674,376.209875067,-5656.86290288
145.275445925,37.3295319869,376.441531501,-5654.87162493
145.278061187,37.3294931489,376.673187937,-5652.88613506
145.280676446,37.3294542533,376.904844372,-5650.22540957
145.283291703,37.3294153002,377.136500809,-5647.9003173
145.285906956,37.3293762895,377.368157246,-5645.70864746
145.288522207,37.3293372212,377.599813684,-5643.43406709
145.291137456,37.3292980954,377.831470123,-5641.66951225
145.293752701,37.329258912,378.063126562,-5640.20769443
145.296367944,37.329219671,378.294783002,-5638.25551852
145.298983185,37.3291803725,378.526439442,-5636.52525375
145.301598422,37.3291410164,378.758095884,-5635.10767489
145.304213657,37.3291016028,378.989752326,-5632.77156765
145.306828889,37.3290621316,379.221408768,-5629.85187188
145.309444118,37.3290226029,379.453065212,-5626.61996132
145.312059345,37.3289830166,379.684721656,-5622.01355996
145.314674569,37.3289433727,379.9163781,-5616.4581456
145.31728979,37.3289036713,380.148034546,-5611.08681562
145.319905008,37.3288639123,380.379690992,-5605.89004166
145.322520224,37.3288240958,380.611347439,-5600.87332661
145.325135437,37.3287842217,380.843003886,-5595.14323888
145.327750647,37.32874429,381.074660334,-5590.05769075
145.330365854,37.3287043008,381.306316783,-5586.58635483
145.332981059,37.3286642541,381.537973233,-5585.38714072
145.335596261,37.3286241497,381.769629683,-5586.22822651
145.33821146,37.3285839879,382.001286134,-5589.05520221
145.340826656,37.3285437684,382.232942586,-5591.29378966
145.34344185,37.3285034914,382.464599038,-5592.30062475
145.346057041,37.3284631569,382.696255491,-5591.53170002
145.348672229,37.3284227648,382.927911945,-5590.47548333
145.351287414,37.3283823151,383.1595684,-5590.12316895
145.353902596,37.3283418079,383.391224855,-5587.66418582
145.356517776,37.3283012431,383.622881311,-5584.96338441
145.359132953,37.3282606208,383.854537767,-5585.69924006
145.361748127,37.3282199409,384.086194225,-5585.23055192
145.364363298,37.3281792035,384.317850683,-5582.9548525
145.366978466,37.3281384085,384.549507141,-5579.20351801
145.369593632,37.3280975559,384.781163601,-5575.71071868
145.372208794,37.3280566458,385.012820061,-5573.45840805
145.374823954,37.3280156781,385.244476522,-5571.98209756
145.377439111,37.3279746529,385.476132983,-5571.29609876
145.380054266,37.3279335701,385.707789446,-5571.38630148
145.382669417,37.3278924298,385.939445909,-5571.67459306
145.385284565,37.3278512319,386.171102372,-5571.47447842
145.387899711,37.3278099765,386.402758837,-5567.9709571
145.390514854,37.3277686635,386.634415302,-5563.49941932
145.393129994,37.3277272929,386.866071768,-5558.9987773
145.395745131,37.3276858648,387.097728235,-5558.06162591
145.398360265,37.3276443792,387.329384702,-5559.38054003
145.400975397,37.327602836,387.56104117,-5562.22260725
145.403590525,37.3275612352,387.792697639,-5563.36077837
145.406205651,37.3275195769,388.024354108,-5561.99645493
145.408820774,37.327477861,388.256010579,-5555.28042482
145.411435894,37.3274360876,388.487667049,-5550.35758311
145.414051011,37.3273942566,388.719323521,-5549.99338855
145.416666125,37.3273523681,388.950979994,-5555.28491759
145.419281236,37.327310422,389.182636467,-5562.59736385
145.421896345,37.3272684184,389.414292941,-5568.69536579
145.42451145,37.3272263572,389.645949415,-5570.28303118
145.427126553,37.3271842385,389.877605891,-5569.03144964
145.429741652,37.3271420622,390.109262367,-5569.64953498
145.432356749,37.3270998283,390.340918843,-5573.12601586
145.434971843,37.3270575369,390.572575321,-5579.38356067
145.437586934,37.327015188,390.804231799,-5580.53450824
145.440202022,37.3269727815,391.035888278,-5580.00591177
145.442817107,37.3269303174,391.267544758,-5580.0354837
145.445432189,37.3268877958,391.499201239,-5580.05992328
145.448047268,37.3268452167,391.73085772,-5580.05708381
145.450662344,37.32680258,391.962514202,-5580.05558547
145.453277417,37.3267598857,392.194170684,-5579.63420121
145.455892488,37.3267171339,392.425827168,-5578.83032337
145.458507555,37.3266743246,392.657483652,-5578.79310064
145.46112262,37.3266314577,392.889140137,-5578.97537866
145.463737681,37.3265885332,393.120796623,-5579.01464647
145.46635274,37.3265455512,393.352453109,-5579.60307466
145.468967795,37.3265025117,393.584109597,-5579.84868302
145.471582848,37.3264594146,393.815766084,-5577.90850214
145.474197897,37.3264162599,394.047422573,-5575.74022718
145.476812944,37.3263730477,394.279079063,-5573.8740826
145.479427987,37.326329778,394.510735553,-5573.58101228
145.482043028,37.3262864507,394.742392044,-5573.15741936
145.484658066,37.3262430658,394.974048536,-5571.67397555
145.4872731,37.3261996234,395.205705028,-5570.92792909
145.489888132,37.3261561235,395.437361521,-5570.71334004
145.492503161,37.326112566,395.669018015,-5570.70383232
145.495118186,37.326068951,395.90067451,-5571.0690666
145.497733209,37.3260252784,396.132331005,-5571.64034591
145.500348228,37.3259815482,396.363987502,-5571.6792155
145.502963245,37.3259377605,396.595643999,-5571.06990193
145.505578259,37.3258939153,396.827300497,-5569.73156223
145.508193269,37.3258500125,397.058956995,-5569.78072916
145.510808277,37.3258060522,397.290613494,-5570.52760029
145.513423281,37.3257620343,397.522269995,-5571.21379806
145.516038283,37.3257179589,397.753926495,-5571.14462042
145.518653281,37.3256738259,397.985582997,-5570.70654567
145.521268276,37.3256296354,398.217239499,-5571.7805421
145.523883268,37.3255853874,398.448896003,-5572.74255902
145.526498258,37.3255410818,398.680552506,-5573.05677337
145.529113244,37.3254967186,398.912209011,-5573.37599077
145.531728227,37.3254522979,399.143865517,-5573.79960934
145.534343207,37.3254078197,399.375522023,-5574.44339444
145.536958184,37.3253632839,399.60717853,-5576.1342615
145.539573158,37.3253186905,399.838835038,-5578.23723457
145.542188129,37.3252740397,400.070491546,-5578.87718643
145.544803096,37.3252293312,400.302148056,-5578.51359576
145.547418061,37.3251845653,400.533804566,-5577.33017185
145.550033023,37.3251397417,400.765461077,-5578.36973415
145.552647981,37.3250948607,400.997117588,-5579.97420171
145.555262936,37.3250499221,401.228774101,-5580.93653889
145.557877889,37.3250049259,401.460430614,-5580.4636736
145.560492838,37.3249598722,401.692087128,-5578.90521069
145.563107784,37.324914761,401.923743643,-5577.2192614
145.565722727,37.3248695922,402.155400159,-5576.04203459
145.568337666,37.3248243659,402.387056675,-5575.55027641
145.570952603,37.324779082,402.618713192,-5575.70956513
145.573567537,37.3247337406,402.85036971,-5576.07199411
145.576182467,37.3246883416,403.082026229,-5576.26654189
145.578797394,37.3246428851,403.313682749,-5576.89991149
145.581412319,37.3245973711,403.545339269,-5577.61996275
145.58402724,37.3245517995,403.77699579,-5577.45395289
145.586642157,37.3245061704,404.008652312,-5577.7969268
145.589257072,37.3244604837,404.240308835,-5578.95146567
145.591871984,37.3244147395,404.471965358,-5581.40916115
145.594486892,37.3243689377,404.703621883,-5584.25579455
145.597101797,37.3243230784,404.935278408,-5586.92376256
145.599716699,37.3242771616,405.166934934,-5588.68822406
145.602331598,37.3242311872,405.39859146,-5588.89728177
145.604946494,37.3241851553,405.630247988,-5586.35556332
145.607561386,37.3241390658,405.861904516,-5581.57033977
145.610176276,37.3240929188,406.093561045,-5575.43515285
145.612791162,37.3240467143,406.325217575,-5572.78417949
145.615406045,37.3240004522,406.556874106,-5571.96504463
145.618020925,37.3239541326,406.788530638,-5572.48323485
145.620635801,37.3239077554,407.02018717,-5573.12956545
145.623250675,37.3238613207,407.251843703,-5573.92334932
145.625865545,37.3238148284,407.483500237,-5574.79085088
145.628480412,37.3237682786,407.715156772,-5575.56903555
145.631095276,37.3237216713,407.946813308,-5576.18615473
145.633710136,37.3236750064,408.178469844,-5576.19905219
145.636324993,37.323628284,408.410126381,-5576.44395249
145.638939847,37.3235815041,408.641782919,-5577.26646902
145.641554698,37.3235346666,408.873439458,-5577.48995299
145.644169546,37.3234877716,409.105095998,-5577.60908241
145.64678439,37.323440819,409.336752538,-5578.23839777
145.649399231,37.3233938089,409.56840908,-5578.90665908
145.652014069,37.3233467413,409.800065622,-5579.37529681
145.654628904,37.3232996161,410.031722165,-5578.87213576
145.657243735,37.3232524334,410.263378708,-5577.86036919
145.659858564,37.3232051931,410.495035253,-5576.48770407
145.662473388,37.3231578953,410.726691798,-5574.679842
145.66508821,37.32311054,410.958348345,-5572.66788665
145.667703028,37.3230631271,411.190004892,-5570.61178265
145.670317843,37.3230156567,411.42166144,-5569.36819153
145.672932655,37.3229681288,411.653317988,-5568.98192459
145.675547464,37.3229205433,411.884974538,-5569.47062696
145.678162269,37.3228729003,412.116631088,-5570.4606514
145.680777071,37.3228251997,412.348287639,-5571.78114876
145.683391869,37.3227774416,412.579944191,-5573.03488663
145.686006665,37.322729626,412.811600744,-5574.27326128
145.688621457,37.3226817528,413.043257298,-5575.46924058
145.691236246,37.3226338221,413.274913852,-5577.12052454
145.693851031,37.3225858339,413.506570408,-5579.07567545
145.696465813,37.3225377881,413.738226964,-5581.07588602
145.699080592,37.3224896848,413.969883521,-5582.37620292
145.701695367,37.322441524,414.201540079,-5582.8147869
145.70431014,37.3223933056,414.433196638,-5582.90093845
145.706924908,37.3223450297,414.664853197,-5582.55809268
145.709539674,37.3222966962,414.896509758,-5581.73756482
145.712154436,37.3222483052,415.128166319,-5581.01320974
145.714769195,37.3221998567,415.359822881,-5580.52012968
145.71738395,37.3221513507,415.591479444,-5580.41498007
145.719998702,37.3221027871,415.823136008,-5580.82896499
145.722613451,37.322054166,416.054792572,-5581.74789708
145.725228197,37.3220054873,416.286449138,-5582.85869343
145.727842939,37.3219567511,416.518105704,-5583.65895048
145.730457677,37.3219079574,416.749762271,-5583.70553915
145.733072413,37.3218591062,416.981418839,-5584.11891315
145.735687144,37.3218101974,417.213075408,-5584.41789123
145.738301873,37.3217612311,417.444731978,-5583.88615099
145.740916598,37.3217122072,417.676388548,-5583.00684047
145.74353132,37.3216631258,417.90804512,-5581.87374836
145.746146038,37.3216139869,418.139701692,-5580.57971309
145.748760753,37.3215647905,418.371358265,-5579.03406889
145.751375465,37.3215155365,418.603014839,-5577.2470353
145.753990173,37.321466225,418.834671414,-5576.09290225
145.756604878,37.3214168559,419.06632799,-5575.4944039
145.75921958,37.3213674293,419.297984566,-5575.57087044
145.761834278,37.3213179452,419.529641144,-5575.47160809
145.764448972,37.3212684036,419.761297722,-5575.17589223
145.767063663,37.3212188044,419.992954301,-5575.20908274
145.769678351,37.3211691477,420.224610881,-5575.23971815
145.772293035,37.3211194335,420.456267462,-5575.15038483
145.774907716,37.3210696617,420.687924044,-5575.60082374
145.777522394,37.3210198325,420.919580626,-5576.17824962
145.780137068,37.3209699456,421.15123721,-5576.26323759
145.782751738,37.3209200013,421.382893794,-5577.39263163
145.785366405,37.3208699994,421.614550379,-5579.40925448
145.787981069,37.32081994,421.846206965,-5581.2601223
145.790595729,37.320769823,422.077863552,-5583.24376641
145.793210386,37.3207196486,422.30952014,-5585.33836134
145.795825039,37.3206694166,422.541176729,-5586.48304296
145.798439689,37.3206191271,422.772833318,-5586.79967233
145.801054335,37.32056878,423.004489909,-5586.21092278
145.803668978,37.3205183754,423.2361465,-5585.00436168
145.806283618,37.3204679133,423.467803092,-5583.39775199
145.808898253,37.3204173937,423.699459686,-5581.86836192
145.811512886,37.3203668165,423.93111628,-5580.12982353
145.814127515,37.3203161818,424.162772874,-5578.09780517
145.81674214,37.3202654896,424.39442947,-5575.6549692
145.819356762,37.3202147398,424.626086067,-5572.5838263
145.821971381,37.3201639326,424.857742664,-5568.70688711
145.824585996,37.3201130677,425.089399263,-5563.40383082
145.827200607,37.3200621454,425.321055862,-5557.33286226
145.829815215,37.3200111656,425.552712462,-5551.75455985
145.832429819,37.3199601282,425.784369063,-5547.22965182
145.83504442,37.3199090333,426.016025665,-5543.87613363
145.837659017,37.3198578808,426.247682268,-5540.64030408
145.840273611,37.3198066709,426.479338872,-5537.77592571
145.842888201,37.3197554034,426.710995476,-5535.46222587
145.845502788,37.3197040784,426.942652082,-5532.80914782
145.848117371,37.3196526958,427.174308688,-5529.47278993
145.850731951,37.3196012558,427.405965295,-5524.53458979
145.853346527,37.3195497582,427.637621904,-5519.8254515
145.8559611,37.319498203,427.869278513,-5515.64812775
145.858575669,37.3194465904,428.100935123,-5511.64046059
145.861190234,37.3193949202,428.332591734,-5508.14429119
145.863804796,37.3193431926,428.564248345,-5505.34322548
145.866419354,37.3192914073,428.795904958,-5504.27573356
145.869033909,37.3192395646,429.027561572,-5504.52969198
145.87164846,37.3191876643,429.259218186,-5505.51630764
145.874263007,37.3191357066,429.490874802,-5506.98012343
145.876877551,37.3190836913,429.722531418,-5508.8525942
145.879492092,37.3190316184,429.954188035,-5511.15482281
145.882106628,37.3189794881,430.185844653,-5513.8998753
145.884721162,37.3189273002,430.417501272,-5517.08835432
145.887335691,37.3188750548,430.649157892,-5520.25397177
145.889950217,37.3188227519,430.880814513,-5523.41655616
145.892564739,37.3187703914,431.112471135,-5526.64310526
145.895179258,37.3187179735,431.344127757,-5529.53502872
145.897793773,37.318665498,431.575784381,-5531.93975723
145.900408285,37.318612965,431.807441006,-5533.40503075
145.903022793,37.3185603744,432.039097631,-5534.36775444
145.905637297,37.3185077264,432.270754257,-5534.96673975
145.908251798,37.3184550208,432.502410885,-5534.50009322
145.910866294,37.3184022577,432.734067513,-5533.98137004
145.913480788,37.3183494371,432.965724142,-5534.63119117
145.916095277,37.318296559,433.197380772,-5535.24519303
145.918709764,37.3182436233,433.429037403,-5535.98560981
145.921324246,37.3181906301,433.660694035,-5537.72006452
145.923938725,37.3181375795,433.892350667,-5539.63376474
145.9265532,37.3180844712,434.124007301,-5541.44720904
145.929167671,37.3180313055,434.355663936,-5542.76971108
145.931782139,37.3179780822,434.587320571,-5543.91432429
145.934396603,37.3179248015,434.818977208,-5545.18740997
145.937011063,37.3178714632,435.050633845,-5546.078296
145.93962552,37.3178180674,435.282290483,-5546.44380899
145.942239973,37.317764614,435.513947123,-5545.9246364
145.944854422,37.3177111032,435.745603763,-5544.91965956
145.947468868,37.3176575348,435.977260404,-5543.54962894
145.95008331,37.3176039089,436.208917046,-5541.90473875
145.952697748,37.3175502255,436.440573689,-5540.54399111
145.955312183,37.3174964846,436.672230333,-5540.03372159
145.957926613,37.3174426862,436.903886978,-5538.22585199
145.96054104,37.3173888302,437.135543624,-5535.84831092
145.963155464,37.3173349167,437.36720027,-5534.53056515
145.965769883,37.3172809458,437.598856918,-5534.33431402
145.968384299,37.3172269172,437.830513567,-5535.1882776
145.970998712,37.3171728312,438.062170216,-5535.90142707
145.97361312,37.3171186877,438.293826867,-5536.63906675
145.976227525,37.3170644866,438.525483518,-5537.42936613
145.978841926,37.3170102281,438.757140171,-5537.95912636
145.981456323,37.316955912,438.988796824,-5538.10604813
145.984070717,37.3169015384,439.220453478,-5537.4677869
145.986685106,37.3168471073,439.452110133,-5536.88312265
145.989299492,37.3167926186,439.68376679,-5536.42788863
145.991913875,37.3167380725,439.915423447,-5535.75150746
145.994528253,37.3166834688,440.147080105,-5535.19764547
145.997142628,37.3166288076,440.378736764,-5534.93961367
145.999756999,37.3165740889,440.610393424,-5533.73150299
